Row ID+O6G3A1:R6,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Profit,Returns,Payment Mode,ind1,ind2,Turnover,Sales Date,Sales Amount,Quantity Sold,Discount Applied
8761,CA-2019-159891,2019-01-31,06-02-2019,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Atlanta,Georgia,South,OFF-BI-10003527,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,1270.99,1,635.495,nan,Online,,,924.5722047374171,2019-02-08,1286.8959431132178,1,0.12
8762,CA-2019-159891,2019-01-31,06-02-2019,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Atlanta,Georgia,South,OFF-EN-10004483,Office Supplies,Envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2",125.36,8,58.9192,nan,Cards,,,75.94013024744076,2019-02-26,123.33723205087041,8,0.28
3242,US-2019-140809,2019-02-01,03-02-2019,First Class,CK-12760,Cyma Kinney,Corporate,United States,Arlington,Virginia,South,OFF-ST-10002214,Office Supplies,Storage,X-Rack File for Hanging Folders,56.45,5,14.677,Returned,COD,,,16.84681389905458,2019-03-02,54.34148104902244,5,0.16
8404,CA-2019-154067,2019-02-01,07-02-2019,Standard Class,SM-20950,Suzanne McNair,Corporate,United States,Los Angeles,California,West,OFF-PA-10002254,Office Supplies,Paper,Xerox 1883,1105.52,4,48.5392,nan,Online,,,67.24125255038976,2019-02-04,1096.065701218528,3,0.21
5614,CA-2019-147431,2019-02-02,07-02-2019,Standard Class,AB-10105,Adrian Barton,Consumer,United States,New York City,New York,East,OFF-ST-10003994,Office Supplies,Storage,"Belkin 19"" Center-Weighted Shelf, Gray",117.96,2,5.898,nan,COD,,,8.282644086696983,2019-02-28,112.23668532592043,2,0.25
8489,CA-2019-158841,2019-02-02,04-02-2019,Second Class,SE-20110,Sanjit Engle,Consumer,United States,Arlington,Virginia,South,TEC-MA-10001127,Technology,Machines,"HP Designjet T520 Inkjet Large Format Printer - 24"" Color",4749.95,5,2799.984,nan,COD,,,3708.6092691037716,2019-02-16,4911.944661468554,4,0.07
8490,CA-2019-158841,2019-02-02,04-02-2019,Second Class,SE-20110,Sanjit Engle,Consumer,United States,Arlington,Virginia,South,OFF-BI-10002557,Office Supplies,Binders,Presstex Flexible Ring Binders,36.4,8,18.2,nan,COD,,,25.632641070069205,2019-02-27,36.44913257928436,7,0.05
8491,CA-2019-158841,2019-02-02,04-02-2019,Second Class,SE-20110,Sanjit Engle,Consumer,United States,Arlington,Virginia,South,FUR-FU-10001731,Furniture,Furnishings,Acrylic Self-Standing Desk Frames,18.69,7,7.1022,nan,Online,,,9.215234033799671,2019-02-18,18.01559006038698,7,0.02
8513,CA-2019-144645,2019-02-02,08-02-2019,Standard Class,NS-18640,Noel Staavos,Corporate,United States,Houston,Texas,Central,FUR-FU-10003601,Furniture,Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",73.784,2,-77.4732,nan,COD,,,-101.41963401491086,2019-02-03,71.84333558120129,2,0.27
5754,CA-2019-118514,2019-02-03,10-02-2019,Standard Class,LC-17050,Liz Carlisle,Consumer,United States,Richmond,Kentucky,South,FUR-CH-10000015,Furniture,Chairs,Hon Multipurpose Stacking Arm Chairs,866.4,4,225.264,Returned,COD,,,286.31423998380814,2019-02-24,861.8925706468818,3,0.06
6043,CA-2019-117912,2019-02-04,08-02-2019,Standard Class,TB-21520,Tracy Blumstein,Consumer,United States,Sierra Vista,Arizona,West,FUR-FU-10002088,Furniture,Furnishings,Nu-Dell Float Frame 11 x 14 1/2,14.368,2,3.9512,nan,COD,,,4.386494421436508,2019-02-07,13.92096752922938,1,0.09
9068,CA-2019-150077,2019-02-04,10-02-2019,Standard Class,MS-17365,Maribeth Schnelling,Consumer,United States,Rockville,Maryland,East,TEC-PH-10002890,Technology,Phones,AT&T 17929 Lendline Telephone,90.48,2,23.5248,nan,COD,,,26.892529696692836,2019-02-26,88.38628521326183,2,0.09
9521,CA-2019-101189,2019-02-04,09-02-2019,Standard Class,JB-15400,Jennifer Braxton,Corporate,United States,Los Angeles,California,West,OFF-ST-10004180,Office Supplies,Storage,Safco Commercial Shelving,93.02,2,3.7208,Returned,COD,,,4.139656685641281,2019-03-02,93.33985451851642,1,0.09
1383,US-2019-108504,2019-02-05,05-02-2019,Same Day,PP-18955,Paul Prost,Home Office,United States,Smyrna,Georgia,South,OFF-ST-10002344,Office Supplies,Storage,"Carina 42""Hx23 3/4""W Media Storage Unit",80.98,1,1.6196,Returned,COD,,,2.1938521208331276,2019-02-23,83.67346778758484,0,0.2
1384,US-2019-108504,2019-02-05,05-02-2019,Same Day,PP-18955,Paul Prost,Home Office,United States,Smyrna,Georgia,South,OFF-PA-10001289,Office Supplies,Paper,White Computer Printout Paper by Universal,348.84,9,170.9316,nan,Online,,,209.5181083259785,2019-02-14,345.41577559560716,9,0.29
1385,US-2019-108504,2019-02-05,05-02-2019,Same Day,PP-18955,Paul Prost,Home Office,United States,Smyrna,Georgia,South,OFF-FA-10000053,Office Supplies,Fasteners,Revere Boxed Rubber Bands by Revere,9.45,5,0.189,Returned,Online,,,0.24634794425205153,2019-02-11,9.655041633508102,5,0.1
1386,US-2019-108504,2019-02-05,05-02-2019,Same Day,PP-18955,Paul Prost,Home Office,United States,Smyrna,Georgia,South,FUR-FU-10004091,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Black",18.84,3,7.1592,Returned,Online,,,10.474099960052675,2019-02-28,19.549673058159865,4,0.12
1387,US-2019-108504,2019-02-05,05-02-2019,Same Day,PP-18955,Paul Prost,Home Office,United States,Smyrna,Georgia,South,FUR-BO-10004015,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",239.98,2,52.7956,nan,COD,,,63.33977312530094,2019-02-26,233.17178996522728,2,0.23
1388,US-2019-108504,2019-02-05,05-02-2019,Same Day,PP-18955,Paul Prost,Home Office,United States,Smyrna,Georgia,South,OFF-EN-10003001,Office Supplies,Envelopes,Ames Color-File Green Diamond Border X-ray Mailers,167.96,2,78.9412,nan,COD,,,99.79376816157611,2019-03-02,173.1195963348747,2,0.13
1389,US-2019-108504,2019-02-05,05-02-2019,Same Day,PP-18955,Paul Prost,Home Office,United States,Smyrna,Georgia,South,TEC-PH-10000215,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,104.85,3,28.3095,nan,COD,,,39.69615998263377,2019-02-06,107.54886204950081,3,0.28
1390,US-2019-108504,2019-02-05,05-02-2019,Same Day,PP-18955,Paul Prost,Home Office,United States,Smyrna,Georgia,South,TEC-PH-10003645,Technology,Phones,Aastra 57i VoIP phone,484.83,3,126.0558,nan,COD,,,150.19791431583158,2019-02-26,477.89389101641945,4,0.15
1391,US-2019-108504,2019-02-05,05-02-2019,Same Day,PP-18955,Paul Prost,Home Office,United States,Smyrna,Georgia,South,OFF-PA-10000357,Office Supplies,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",122.97,3,60.2553,nan,Online,,,68.13620902428276,2019-03-04,128.98962694198218,2,0.1
1392,US-2019-108504,2019-02-05,05-02-2019,Same Day,PP-18955,Paul Prost,Home Office,United States,Smyrna,Georgia,South,OFF-ST-10004804,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",154.44,3,1.5444,nan,COD,,,1.8778368575520095,2019-02-15,150.7731677044569,3,0.29
1393,US-2019-108504,2019-02-05,05-02-2019,Same Day,PP-18955,Paul Prost,Home Office,United States,Smyrna,Georgia,South,OFF-PA-10003892,Office Supplies,Paper,Xerox 1943,342.37,7,160.9139,nan,COD,,,187.38238843802486,2019-03-04,333.97519941912714,7,0.13
8142,CA-2019-100993,2019-02-05,10-02-2019,Standard Class,AZ-10750,Annie Zypern,Consumer,United States,San Diego,California,West,OFF-LA-10003223,Office Supplies,Labels,Avery 508,14.73,3,7.2177,nan,COD,,,10.623581498125194,2019-02-11,15.13103774953416,4,0.07
8143,CA-2019-100993,2019-02-05,10-02-2019,Standard Class,AZ-10750,Annie Zypern,Consumer,United States,San Diego,California,West,OFF-ST-10004340,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",186.54,3,50.3658,Returned,Online,,,71.6830317652262,2019-02-28,185.3210976109249,4,0.05
8144,CA-2019-100993,2019-02-05,10-02-2019,Standard Class,AZ-10750,Annie Zypern,Consumer,United States,San Diego,California,West,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,557.728,4,6.9716,nan,COD,,,9.435095051555226,2019-02-17,548.2909630849241,5,0.3
8145,CA-2019-100993,2019-02-05,10-02-2019,Standard Class,AZ-10750,Annie Zypern,Consumer,United States,San Diego,California,West,TEC-PH-10001448,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,159.968,4,-31.9936,nan,COD,,,-46.34542461529191,2019-02-09,154.82763316444854,3,0.23
5810,CA-2019-125017,2019-02-06,11-02-2019,Standard Class,KB-16240,Karen Bern,Corporate,United States,Chattanooga,Tennessee,South,FUR-FU-10000723,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",132.224,4,-18.1808,nan,COD,,,-25.843440518274974,2019-03-06,135.7323315347889,5,0.12
1729,CA-2019-106894,2019-02-07,07-02-2019,Same Day,CA-12265,Christina Anderson,Consumer,United States,Springfield,Virginia,South,TEC-AC-10003063,Technology,Accessories,Micro Innovations USB RF Wireless Keyboard with Mouse,100.0,4,21.0,nan,COD,,,24.6671884946427,2019-02-20,102.86321806136075,3,0.25
1730,CA-2019-106894,2019-02-07,07-02-2019,Same Day,CA-12265,Christina Anderson,Consumer,United States,Springfield,Virginia,South,OFF-LA-10001045,Office Supplies,Labels,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,7.83,3,3.6018,Returned,COD,,,5.2479076003044804,2019-02-24,7.8821196145292,3,0.16
2696,CA-2019-161662,2019-02-07,09-02-2019,First Class,BE-11410,Bobby Elias,Consumer,United States,Lancaster,Ohio,East,OFF-PA-10003465,Office Supplies,Paper,Xerox 1912,30.352,2,10.6232,nan,Online,,,13.977336201727338,2019-03-06,31.740038278758455,2,0.1
9115,CA-2019-135461,2019-02-07,10-02-2019,Second Class,EB-13975,Erica Bern,Corporate,United States,Los Angeles,California,West,TEC-PH-10004094,Technology,Phones,Motorola L703CM,623.96,5,38.9975,nan,COD,,,55.49250898040422,2019-02-15,612.614115421292,5,0.22
1828,CA-2019-109344,2019-02-08,11-02-2019,Second Class,CH-12070,Cathy Hwang,Home Office,United States,Raleigh,North Carolina,South,TEC-PH-10002624,Technology,Phones,Samsung Galaxy S4 Mini,1127.976,3,126.8973,nan,COD,,,185.0716566055126,2019-03-06,1096.3497012443602,4,0.22
8383,CA-2019-163048,2019-02-08,15-02-2019,Standard Class,MH-17440,Mark Haberlin,Corporate,United States,Houston,Texas,Central,FUR-CH-10001270,Furniture,Chairs,Harbour Creations Steel Folding Chair,241.5,4,0.0,nan,COD,,,0.0,2019-02-28,245.78582246976725,4,0.15
8842,US-2019-112396,2019-02-09,13-02-2019,Standard Class,JR-16210,Justin Ritter,Corporate,United States,San Francisco,California,West,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,89.97,3,39.5868,Returned,COD,,,45.28812141035689,2019-02-12,92.29490254127495,4,0.01
8843,US-2019-112396,2019-02-09,13-02-2019,Standard Class,JR-16210,Justin Ritter,Corporate,United States,San Francisco,California,West,TEC-AC-10004761,Technology,Accessories,Maxell 4.7GB DVD+RW 3/Pack,31.86,2,11.151,nan,COD,,,13.282781999002077,2019-02-21,30.983550422178105,1,0.02
1809,CA-2019-164938,2019-02-11,13-02-2019,First Class,PB-19210,Phillip Breyer,Corporate,United States,Tulsa,Oklahoma,Central,TEC-PH-10004897,Technology,Phones,Mediabridge Sport Armband iPhone 5s,69.93,7,0.6993,nan,Online,,,0.8887005906345365,2019-02-18,66.96923907447797,7,0.24
7194,CA-2019-110492,2019-02-12,14-02-2019,First Class,JS-15880,John Stevenson,Consumer,United States,Atlanta,Georgia,South,OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers,1350.12,6,175.5156,nan,Online,,,250.49690097989838,2019-02-24,1392.043451886999,5,0.25
7195,CA-2019-110492,2019-02-12,14-02-2019,First Class,JS-15880,John Stevenson,Consumer,United States,Atlanta,Georgia,South,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",15.92,4,7.4824,nan,COD,,,10.806772206462906,2019-02-14,16.678591142044453,5,0.2
721,CA-2019-112942,2019-02-13,18-02-2019,Standard Class,RD-19810,Ross DeVincentis,Home Office,United States,Los Angeles,California,West,OFF-PA-10004092,Office Supplies,Paper,Tops Green Bar Computer Printout Paper,146.82,3,73.41,nan,Online,,,80.95514236091789,2019-03-09,148.9440785041133,4,0.25
7811,CA-2019-134334,2019-02-14,15-02-2019,First Class,DK-13090,Dave Kipp,Consumer,United States,Clinton,Maryland,East,OFF-PA-10000791,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",4.77,1,2.1465,Returned,COD,,,2.799677633993098,2019-02-28,4.6640425113686375,1,0.22
7812,CA-2019-134334,2019-02-14,15-02-2019,First Class,DK-13090,Dave Kipp,Consumer,United States,Clinton,Maryland,East,OFF-AR-10001770,Office Supplies,Art,Economy #2 Pencils,7.98,3,2.0748,Returned,COD,,,2.628697739733235,2019-03-08,8.376344741625129,3,0.27
7813,CA-2019-134334,2019-02-14,15-02-2019,First Class,DK-13090,Dave Kipp,Consumer,United States,Clinton,Maryland,East,FUR-TA-10002356,Furniture,Tables,Bevis Boat-Shaped Conference Table,550.431,3,-47.1798,nan,Online,,,-56.08938083057879,2019-03-09,572.0776147867124,4,0.05
7814,CA-2019-134334,2019-02-14,15-02-2019,First Class,DK-13090,Dave Kipp,Consumer,United States,Clinton,Maryland,East,FUR-FU-10003274,Furniture,Furnishings,Regeneration Desk Collection,10.56,6,4.6464,nan,Online,,,5.33381697711169,2019-02-19,10.574129962471991,6,0.12
8172,CA-2019-146150,2019-02-14,19-02-2019,Standard Class,FM-14380,Fred McMath,Consumer,United States,Jackson,Mississippi,South,OFF-AR-10002240,Office Supplies,Art,Panasonic KP-150 Electric Pencil Sharpener,264.18,7,68.6868,nan,COD,,,84.8313623020667,2019-02-23,272.7743377029516,7,0.14
1243,US-2019-162859,2019-02-15,22-02-2019,Standard Class,PG-18820,Patrick Gardner,Consumer,United States,New York City,New York,East,OFF-BI-10004519,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine,398.352,3,124.485,nan,COD,,,183.88474579661997,2019-03-08,410.9327737082849,2,0.09
1244,US-2019-162859,2019-02-15,22-02-2019,Standard Class,PG-18820,Patrick Gardner,Consumer,United States,New York City,New York,East,OFF-FA-10000304,Office Supplies,Fasteners,Advantus Push Pins,8.72,4,3.5752,nan,Online,,,4.394926049024242,2019-02-26,9.099144701555293,5,0.22
1821,CA-2019-168956,2019-02-16,20-02-2019,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Chicago,Illinois,Central,OFF-AP-10004233,Office Supplies,Appliances,Honeywell Enviracaire Portable Air Cleaner for up to 8 x 10 Room,92.064,6,-225.5568,Returned,Online,,,-294.91918100417763,2019-02-21,95.20268127531597,5,0.27
1822,CA-2019-168956,2019-02-16,20-02-2019,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Chicago,Illinois,Central,OFF-FA-10000304,Office Supplies,Fasteners,Advantus Push Pins,6.976,4,1.8312,nan,Online,,,2.5292673270115396,2019-02-19,7.076230635003717,4,0.12
1823,CA-2019-168956,2019-02-16,20-02-2019,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Chicago,Illinois,Central,FUR-CH-10004754,Furniture,Chairs,"Global Stack Chair with Arms, Black",62.958,3,-2.6982,nan,Online,,,-3.3604781572559244,2019-03-15,63.64615435380638,2,0.28
1824,CA-2019-168956,2019-02-16,20-02-2019,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Chicago,Illinois,Central,OFF-PA-10000809,Office Supplies,Paper,Xerox 206,5.184,1,1.8144,Returned,Online,,,2.7011205643555645,2019-03-05,5.167078018271107,2,0.16
8161,CA-2019-134138,2019-02-16,20-02-2019,Standard Class,JD-15790,John Dryer,Consumer,United States,Belleville,New Jersey,East,FUR-CH-10001545,Furniture,Chairs,Hon Comfortask Task/Swivel Chairs,227.96,2,36.4736,Returned,Online,,,54.16252706272023,2019-02-18,230.84336664877338,1,0.16
9079,CA-2019-108105,2019-02-16,23-02-2019,Standard Class,GW-14605,Giulietta Weimer,Consumer,United States,Henderson,Kentucky,South,FUR-FU-10003773,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,318.08,4,34.9888,nan,COD,,,42.0115041568698,2019-03-12,327.4702491843584,3,0.18
9080,CA-2019-108105,2019-02-16,23-02-2019,Standard Class,GW-14605,Giulietta Weimer,Consumer,United States,Henderson,Kentucky,South,OFF-BI-10002412,Office Supplies,Binders,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,5.8,1,2.61,nan,COD,,,3.3901274401516504,2019-02-17,6.07204182325548,1,0.08
9722,CA-2019-105781,2019-02-16,20-02-2019,Standard Class,JF-15565,Jill Fjeld,Consumer,United States,New York City,New York,East,FUR-CH-10001802,Furniture,Chairs,Hon Every-Day Chair Series Swivel Task Chairs,326.646,3,39.9234,nan,Online,,,48.72057404565553,2019-02-23,325.5774546400757,4,0.12
9723,CA-2019-105781,2019-02-16,20-02-2019,Standard Class,JF-15565,Jill Fjeld,Consumer,United States,New York City,New York,East,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,89.97,3,39.5868,nan,Online,,,48.05584947312877,2019-03-02,90.63265786728985,3,0.17
854,CA-2019-123274,2019-02-19,24-02-2019,Standard Class,GT-14710,Greg Tran,Consumer,United States,New York City,New York,East,FUR-FU-10004090,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock",44.46,2,14.6718,nan,COD,,,16.355459165678496,2019-02-24,44.21460523103134,2,0.28
855,CA-2019-123274,2019-02-19,24-02-2019,Standard Class,GT-14710,Greg Tran,Consumer,United States,New York City,New York,East,OFF-ST-10000736,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,242.94,3,9.7176,nan,COD,,,13.058760948753218,2019-03-10,247.03326255817083,4,0.19
4777,CA-2019-101630,2019-02-19,23-02-2019,Second Class,CK-12760,Cyma Kinney,Corporate,United States,Long Beach,New York,East,OFF-LA-10004425,Office Supplies,Labels,Staple-on labels,8.67,3,4.0749,nan,Online,,,5.301736700702116,2019-03-19,8.782641077021113,2,0.1
4778,CA-2019-101630,2019-02-19,23-02-2019,Second Class,CK-12760,Cyma Kinney,Corporate,United States,Long Beach,New York,East,OFF-SU-10001664,Office Supplies,Supplies,Acme Office Executive Series Stainless Steel Trimmers,25.71,3,6.6846,nan,COD,,,7.490705944242271,2019-03-19,24.470350674587806,3,0.0
7538,CA-2019-106460,2019-02-19,22-02-2019,Second Class,GT-14710,Greg Tran,Consumer,United States,San Francisco,California,West,OFF-PA-10001736,Office Supplies,Paper,Xerox 1880,70.88,2,33.3136,Returned,COD,,,40.358046740397114,2019-03-02,71.17175313090546,1,0.29
3456,CA-2019-166485,2019-02-20,27-02-2019,Standard Class,AH-10210,Alan Hwang,Consumer,United States,Nashville,Tennessee,South,OFF-PA-10004996,Office Supplies,Paper,"Speediset Carbonless Redi-Letter 7"" x 8 1/2""",16.496,2,5.5674,nan,COD,,,8.1468117974123,2019-03-15,15.81716798314509,3,0.15
2989,CA-2019-139010,2019-02-21,26-02-2019,Second Class,MC-17635,Matthew Clasen,Corporate,United States,Los Angeles,California,West,TEC-AC-10004227,Technology,Accessories,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,12.99,1,0.7794,Returned,COD,,,0.9320258150343353,2019-03-18,12.374772319789194,1,0.28
2990,CA-2019-139010,2019-02-21,26-02-2019,Second Class,MC-17635,Matthew Clasen,Corporate,United States,Los Angeles,California,West,OFF-BI-10000174,Office Supplies,Binders,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",18.56,4,6.496,nan,Online,,,7.522094835641835,2019-02-23,19.100461932829198,3,0.16
2991,CA-2019-139010,2019-02-21,26-02-2019,Second Class,MC-17635,Matthew Clasen,Corporate,United States,Los Angeles,California,West,OFF-ST-10001809,Office Supplies,Storage,Fellowes Officeware Wire Shelving,449.15,5,8.983,Returned,COD,,,11.64000165822934,2019-03-01,438.30975855888494,4,0.18
2992,CA-2019-139010,2019-02-21,26-02-2019,Second Class,MC-17635,Matthew Clasen,Corporate,United States,Los Angeles,California,West,OFF-BI-10002309,Office Supplies,Binders,Avery Heavy-Duty EZD  Binder With Locking Rings,31.248,7,10.9368,nan,COD,,,16.342424754606725,2019-03-02,30.750078985507354,7,0.21
5306,US-2019-168410,2019-02-21,26-02-2019,Standard Class,BV-11245,Benjamin Venier,Corporate,United States,Oceanside,New York,East,FUR-FU-10000629,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,68.95,5,28.959,nan,COD,,,34.65877144308062,2019-03-20,65.94436323153003,6,0.1
